0, 0.05122302158273381
0.039179104477611935, 0.05050359712230216
0.07555970149253731, 0.049784172661870504
0.10634328358208954, 0.04920863309352518
0.13712686567164178, 0.04848920863309352
0.18190298507462685, 0.04748201438848921
0.2210820895522388, 0.04661870503597122
0.2630597014925373, 0.045611510791366904
0.2994402985074627, 0.04460431654676259
0.3442164179104477, 0.04345323741007194
0.3889925373134328, 0.042158273381294964
0.4337686567164179, 0.04086330935251799
0.4841417910447761, 0.03942446043165468
0.5261194029850746, 0.038129496402877695
0.5652985074626865, 0.03683453237410072
0.6044776119402985, 0.03553956834532374
0.6548507462686567, 0.0339568345323741
0.7080223880597014, 0.032086330935251796
0.7555970149253731, 0.03050359712230216
0.8031716417910447, 0.028776978417266185
0.8507462686567163, 0.027050359712230215
0.8927238805970149, 0.025467625899280574
0.9402985074626865, 0.023741007194244605
0.982276119402985, 0.022158273381294964
1.0326492537313432, 0.02028776978417266
1.0774253731343284, 0.01856115107913669
1.1194029850746268, 0.01683453237410072
1.1725746268656716, 0.014820143884892086
1.2229477611940298, 0.012949640287769784
1.2677238805970148, 0.011079136690647482
1.3125, 0.00935251798561151
1.3544776119402984, 0.00762589928057554
1.3936567164179103, 0.0060431654676258995
1.427238805970149, 0.00474820143884892
1.4636194029850746, 0.0033093525179856116
1.5, 0.002158273381294964
