0, 0.3741327046143483
0.05307262569832402, 0.3664683207963774
0.10893854748603353, 0.3583099434901389
0.1564245810055866, 0.34922345720594294
0.20949720670391062, 0.3406010254107257
0.2569832402234637, 0.33102054563826205
0.3016759776536313, 0.3214400658657985
0.34078212290502796, 0.3137756820478276
0.37988826815642457, 0.3051532502526103
0.41899441340782123, 0.2965308184573931
0.4720670391061453, 0.2840761947531904
0.5251396648044693, 0.27066352307174135
0.5698324022346369, 0.259166947344785
0.6145251396648045, 0.2476703716178287
0.670391061452514, 0.2332996519591333
0.7206703910614526, 0.21988698027768425
0.7653631284916201, 0.20743235657348155
0.8072625698324023, 0.19497773286927886
0.8519553072625698, 0.18252310916507616
0.9022346368715084, 0.16815238950638076
0.9441340782122906, 0.15569776580217806
0.9776536312849162, 0.14611728602971447
1.0139664804469275, 0.1355787582800045
1.0502793296089385, 0.12408218255304818
1.0977653631284916, 0.11066951087159912
1.1424581005586592, 0.09821488716739643
1.1787709497206704, 0.08767635941768646
1.229050279329609, 0.0723475917817447
1.2737430167597765, 0.05989296807754201
1.3128491620111733, 0.04839639235058569
1.3575418994413408, 0.03689981662362936
1.4022346368715084, 0.02348714494218031
1.4497206703910615, 0.011032521237977622
1.4776536312849162, 0.002410089442760376
